-0.3034913,0.13768642,0.14693625,0.32904795,0.06445922,0.020872286,0.09204195,-0.014773678,0.068735905,0.17524455,0.0065638633,-0.3176112,0.19541523,-0.1609765,0.46919414,0.009475327,-0.70431155,-0.15020953,0.024816263,-0.17100748,-0.12942788,-0.024146486,0.57208407,0.06288402,0.15462497,-0.083871454,0.24087182,-0.00790532,-0.16227847,-0.095625594,0.123181775,0.46093664,-0.034967646,-0.17002437,0.37592536,0.23932733,0.07031763,-0.35247228,0.29664278,-0.12219751,-0.14394517,0.15518478,-0.31493518,-0.050363105,0.41989523,-0.051220056,-0.115948364,-0.05227687,0.63357526,0.017946351,0.02339385,0.49026382,-0.051389776,0.061616916,0.12620468,0.01905376,0.10908181,0.043797944,0.47128075,0.011978303,0.29501492,0.47343197,-0.17858528,0.0671306,-0.0763042,-0.26659355,0.2681164,-0.015416307,0.45057938,-0.017595168,-0.07046333,-0.1575559,0.24420422,0.037156735,-0.09429857,-0.050294813,0.47411257,0.375825,-0.08068584,-0.21196543,0.13268024,0.09413062,0.040851656,-0.25289565,0.029824916,-0.08677006,0.16806227,0.7002112,0.019800954,0.031493418,0.10731438,-0.27847838,-0.27030614,0.15958688,0.33870047,-0.20719112,0.09813397,0.22749633,0.877779,0.2766107
-0.12838197,0.024138033,-0.037641555,0.026671924,0.037116297,0.009375021,0.2011596,-0.12605454,0.22694714,0.045016024,-0.11923428,-0.17882425,-0.078358635,-0.19814856,0.122979194,-0.046955273,-0.51666844,-0.09907058,-0.035228793,-0.094833754,-0.062041644,-0.0559252,0.31074437,0.27041256,0.15947251,-0.10502371,0.027234482,-0.0022112783,-0.21402152,-0.06180298,-0.09816994,0.40300316,-0.045195244,0.006893512,0.15475579,0.12665069,0.050399944,-0.11122987,0.30616584,-0.014409414,-0.08010641,0.03279116,-0.23708254,-0.0313268,0.19536008,0.053864434,-0.10106771,0.030552244,0.115688965,-0.09030268,0.20917131,0.11771347,0.105340295,-0.11009654,-0.07667569,-0.2379399,0.24040288,0.02861312,0.3668718,0.28111345,0.06666018,0.32355627,-0.044979908,-0.055505045,0.045683518,-0.148224,0.2722067,0.01422352,0.3373708,0.12347247,-0.11448004,0.099406905,0.22896694,-0.06132196,0.055314146,-0.09858489,0.4016965,0.2049876,-0.10393416,-0.104287565,-0.0010609145,-0.022590289,0.0031477853,-0.10163535,0.10148872,-0.10733235,0.18125902,0.35334712,-0.21768357,0.018037809,0.029587898,-0.16470796,-0.32435864,0.122498035,0.30821547,-0.06424023,0.028695349,0.124193154,0.39439526,0.15795717
-0.25237563,0.13209637,0.18234181,0.23616672,-0.026456423,0.13222921,0.35252723,-0.21441083,0.010750294,0.017067686,-0.12360155,-0.36816266,-0.23224671,-0.28861645,0.40512708,-0.023903757,-0.8294955,-0.24445643,0.111999795,-0.08452199,-0.074176736,-0.26857856,0.6820158,0.3607522,0.39198488,-0.14878653,0.088611916,-0.09692493,-0.28864422,-0.114741616,-0.027581366,0.6612729,-0.061196573,-0.0109679755,0.14030637,0.2589907,-0.07981176,-0.33881578,0.39901006,-0.032749385,-0.08465469,0.15760176,-0.21848069,-0.19209526,0.29210976,0.06605701,-0.23075454,-0.094658144,0.41166636,0.081620775,0.23440532,0.28913945,0.03312982,-0.045062993,-0.034249693,0.008282517,0.10124686,-0.08399212,0.6363805,0.11891142,0.10079734,0.49263716,-0.17481759,-0.057073794,-0.013483566,-0.186059,0.31776035,-0.03325922,0.55402076,0.14934005,-0.0026243879,0.062718295,-0.0928585,-0.14818265,0.08155605,-0.088272065,0.57423466,0.4848297,-0.2142383,-0.125723,0.13678247,-0.12785876,0.018019576,-0.24922575,0.08974786,-0.24714944,0.30660084,0.6398347,-0.28608903,0.100311026,0.04823715,-0.17397442,-0.29669255,0.1485027,0.4242041,-0.1507534,0.20944598,0.070841014,0.85481375,0.117492795
-0.17929997,0.09204191,-0.036373787,0.01020606,0.075396,0.05790768,0.12674996,-0.19847883,0.2377934,-0.01253944,-0.10366701,-0.036905855,-0.17105521,-0.22523828,0.10903663,-0.07646257,-0.5502441,-0.08084638,-0.036149587,-0.011908874,-0.041961506,-0.11916815,0.3977195,0.42422587,0.15834296,-0.085756436,0.08840921,0.0023235744,-0.19251955,-0.1797384,0.02672868,0.33281153,0.06175481,0.07089891,0.023789622,0.13206463,-0.04910476,-0.2084272,0.37585783,0.1590402,-0.055539127,-0.07306556,-0.26147997,-0.051692326,0.014969436,0.20821252,-0.1414637,0.15563679,0.15133272,0.14748506,0.21189514,0.16660139,-0.09127729,0.0031646776,0.09946636,-0.06596401,0.20735513,0.058810335,0.41099524,0.17522623,0.123630375,0.40154937,-0.025732106,-0.20604177,0.17013377,-0.22911821,0.2048713,0.09796265,0.18475156,0.15134658,0.09919445,-0.058435824,0.33231685,-0.031030789,0.044092447,-0.05863859,0.24690717,0.17764325,-0.13911197,-0.07297087,0.032313097,-0.051948722,-0.049297478,-0.1907184,0.2086053,-0.044056375,0.35858425,0.33460417,-0.3281817,0.082403205,0.1281475,-0.097900465,-0.29157674,0.19221854,0.26674697,-0.122872025,0.020290371,0.21150155,0.41789186,0.071511626
0.05651013,0.04677122,0.12831521,0.115211695,-0.2041992,0.2090534,0.0052011795,-0.12948027,0.08392512,0.017694712,-0.03262481,-0.08621478,-0.13194469,-0.242741,0.06459975,-0.099693835,-0.58177793,0.064274035,-0.007150581,0.07401019,0.12270609,-0.0988339,0.4255006,0.53038913,0.38101608,-0.07507291,0.34309876,0.035432354,-0.1447809,-0.06888032,0.044684388,0.363213,0.060668867,-0.06807503,0.09881984,0.107825615,-0.20395187,-0.3533911,0.48496205,0.13451278,-0.16442399,0.040919263,-0.18194574,0.0047918144,-0.0103449,0.23822556,-0.015152246,0.14502382,0.14040814,0.07063682,0.18378863,0.2227162,-0.17947991,-0.025326489,0.2703126,0.055420402,0.119695894,0.063819274,0.55319256,0.054109562,0.16852446,0.24857445,0.061252028,-0.21059634,0.24337453,-0.3224799,0.13154028,-0.10157088,0.16743773,0.07570415,0.13313484,-0.11216384,0.2913479,-0.16034612,-0.06890843,-0.019621586,0.2501083,0.22619025,-0.14378309,-0.07006021,0.10304074,-0.08036162,0.1493683,-0.17079471,0.19091865,0.018144887,0.24940015,0.41058007,-0.36503595,0.11346024,0.15181644,0.08005487,-0.11885614,0.15497579,0.2683472,-0.40259194,0.12671755,0.28705725,0.65364665,0.029488165
-0.088977516,0.090800546,-0.062380258,-0.093982406,0.019335676,0.15480788,0.08365793,-0.30204883,0.13693553,-0.07661785,-0.0101417145,0.00058344565,-0.24448462,-0.21898842,0.17954777,-0.011170539,-0.38855666,-0.11892974,0.033981137,0.11488108,0.03533859,-0.2552444,0.44551188,0.45534128,0.2007098,-0.08683709,0.09586013,0.0043653063,-0.12867808,-0.18652928,0.09408578,0.2671636,0.15698205,0.08536246,-0.06748755,0.115937516,-0.11427845,-0.2776767,0.3610015,0.31385913,-0.030588867,-0.06477948,-0.24138899,-0.12660106,-0.011782287,0.23917507,0.0016590375,0.17277242,0.138949,0.16371186,0.18284029,0.013900414,-0.108096994,0.088094264,-0.011572481,-0.0009523521,0.09285372,0.07639404,0.40072688,0.12608287,0.10844572,0.37971842,-0.097474344,-0.09706631,0.2481088,-0.26235265,0.114802934,0.046084825,0.1885043,0.16576608,0.17926022,-0.10284324,0.26310262,-0.07804736,-0.06660827,0.019870747,0.18305404,0.23019889,-0.11470492,-0.09323382,0.18085347,-0.05272487,-0.11058153,-0.13147867,0.1718927,-0.042918924,0.3902822,0.28859928,-0.40916514,0.07279799,0.21614458,0.013351196,-0.16654219,0.15924482,0.16173969,-0.046298347,0.098572485,0.18528217,0.47348726,0.07900962
0.15330718,-0.06678747,0.04221035,-0.28214154,-0.24554428,0.13503817,-0.016094495,-0.22936498,0.009236391,0.007862848,-0.03982084,0.12735508,-0.21725999,-0.025669793,-0.013135942,-0.24927057,-0.21789366,0.08106198,-0.15552609,0.23344256,0.2035502,-0.13402835,0.32096168,0.33724886,0.26620805,-0.088264786,0.22287211,0.06572677,-0.2784199,-0.13742742,0.11627518,-0.00646706,0.3204633,0.1235343,-0.002014962,-0.22949411,-0.25963664,-0.17083971,0.17456472,0.39047754,-0.04565378,-0.060981978,-0.14931455,0.078696296,-0.16733384,0.3548292,0.0016377084,0.28697228,-0.22692643,0.1409911,0.06321972,-0.028842524,-0.25137186,0.2337045,0.094329156,-0.06611894,8.657714e-05,-0.03428656,0.4359771,0.047699615,-0.033867095,0.1561679,0.11546368,-0.09208469,0.3855048,-0.39755625,0.020745639,0.16806191,0.023622217,0.19443849,0.1586466,-0.011887127,0.2094734,0.090751536,-0.1875446,0.16200946,0.015181124,-0.008895187,-0.17867088,0.0684176,0.012937811,-0.21003942,0.1609481,-0.031369153,0.23524666,0.012113041,0.24804872,0.03689133,-0.5925273,0.18304482,0.26803222,0.1517037,-0.07936571,0.2782563,0.17065242,-0.11009903,0.20979701,0.10312228,0.3739484,0.07237208
-0.14651014,0.022267979,0.004882951,-0.013265171,-0.05865858,0.10906999,0.28170195,-0.23457748,0.102830656,0.056489427,-0.037032403,-0.16966866,-0.18207963,-0.3257599,0.2626947,0.044729285,-0.5017942,-0.08356848,0.04932613,0.013347574,-0.052084986,-0.2273435,0.4819947,0.28432372,0.29117426,-0.037254564,0.06871157,0.15368284,-0.170974,-0.12584786,0.08072558,0.36968473,0.21303755,-0.046007134,0.03425804,0.26014364,-0.17242938,-0.32789606,0.38309485,0.13168477,0.04273318,0.11090456,-0.22887999,-0.16482422,0.12697348,0.083602645,-0.08094983,0.14287902,0.164589,0.15917762,0.24428764,0.071244955,-0.013760213,0.046965875,-0.024947286,-0.008171674,0.060585618,0.16569203,0.35445786,0.21930361,0.15005742,0.36590463,-0.088818684,-0.044787828,0.17358355,-0.1614304,0.13055132,-0.025154108,0.34855282,0.17588419,0.120480515,-0.05631968,0.18147019,-0.07654046,-0.026283639,0.024296585,0.25264922,0.29539582,0.027503736,-0.13615763,0.21489401,0.023542859,-0.059947465,-0.07193826,0.06884404,-0.14350633,0.29830223,0.5071944,-0.28572637,-0.01875994,0.22043315,-0.07460496,-0.2273663,0.084329374,0.27305806,0.0044010663,0.07552908,0.05686568,0.53112954,0.19728036
-0.22340375,0.16215928,-0.08296324,0.09065013,0.13498116,0.06671968,0.13198218,-0.19932206,0.19307084,0.061720043,-0.07177887,-0.1946439,-0.01749748,-0.23229669,0.25518832,0.0006613545,-0.5816802,-0.25538906,0.0036187056,-0.08250454,-0.07234406,-0.14536998,0.40421388,0.34715965,0.06465517,-0.03819029,0.14567812,-0.032374628,-0.22007407,-0.23550792,0.07859704,0.37472594,0.012433543,0.119603634,0.17470673,0.14735566,0.014071006,-0.14773689,0.3122532,0.07661545,-0.04101015,0.027106699,-0.28552648,-0.16573119,0.111884445,0.17424862,-0.08928225,0.0020040055,0.22267209,0.013182988,0.12359055,0.16280435,-0.04131507,0.038342822,0.081583776,-0.15283816,0.28011888,0.12286068,0.3443371,0.20149155,0.20579825,0.46241608,-0.07079042,-0.019403804,0.1325916,-0.20184149,0.29332942,0.09310308,0.28002214,0.10362862,0.018383317,0.034324467,0.34686753,-0.0329719,-0.04280769,0.045260206,0.28687233,0.2343835,-0.16508126,-0.18148904,0.001647399,-0.025017561,-0.14481549,-0.2503345,0.12028912,0.026425371,0.25430185,0.41662163,-0.26877376,0.09155357,0.077698424,-0.17212984,-0.30446064,0.18233712,0.22943608,0.0028450647,0.018961146,0.24706063,0.4211432,0.16485041
-0.072523564,0.14766712,0.060585666,0.06900299,-0.034429483,0.038942713,0.104105294,-0.123946615,0.12085627,0.11615026,-0.05827519,-0.21433972,0.074637294,-0.22307678,0.14888005,-0.03156578,-0.4512525,-0.0056997333,-0.050797015,-0.08972276,0.032835133,-0.049997546,0.28341478,0.1803797,0.20051381,-0.024766153,0.16711466,0.034490153,-0.13188052,-0.029907051,0.03378012,0.38198832,0.05865,-0.07350516,0.18860024,0.16196597,-0.04440687,-0.19044164,0.29288584,0.0992818,0.020134402,0.02656163,-0.24237746,-0.098447375,0.24242286,0.028297246,-0.043749996,0.087326646,0.21688557,-0.00251172,0.11040868,0.13299173,-0.05358418,-0.063600145,0.04022464,-0.07288858,0.14495386,0.116122894,0.27721635,0.16732998,0.27248433,0.30607927,-0.033209432,-0.100139275,0.04910622,-0.17264897,0.19246647,-0.10221116,0.23433156,0.026109206,-0.005266463,0.026584238,0.29741338,0.019531585,-0.0025536446,-0.0094695445,0.2625233,0.19328226,-0.05932737,-0.23383212,0.13103579,0.044794805,0.06805733,-0.117143184,0.0077580865,-0.0011862583,0.098351784,0.39678553,-0.19431698,-0.03264855,0.18314308,-0.11314169,-0.20575193,0.14922579,0.21418154,-0.114854634,0.027025636,0.23046502,0.4514214,0.1291252
